161	544661240541 	2	心脏保健品
162	532778733953 	2	心脏保健品
163	552589826743 	2	心脏保健品
164	521081064526 	2	心脏保健品
165	256761702 	2	心脏保健品
166	522561649065 	2	心脏保健品
167	560975519817 	2	心脏保健品
168	1382260787 	2	心脏保健品
169	555757401607 	2	心脏保健品
170	552464242302 	2	心脏保健品
171	538866645629 	2	心脏保健品
172	37731976963 	2	心脏保健品
173	544078662531 	1	心脏保健品
174	558046919164 	1	心脏保健品
175	39101532230 	1	心脏保健品
176	528550614496 	1	心脏保健品
177	538844876274 	1353	儿童保健品
178	559646116882 	434	儿童保健品
179	560356139430 	312	儿童保健品
180	36443106674 	294	儿童保健品
181	537015315132 	291	儿童保健品
182	43333193509 	196	儿童保健品
183	525932225451 	176	儿童保健品
184	42857351619 	144	儿童保健品
185	14626889096 	142	儿童保健品
186	541628690861 	139	儿童保健品
187	545309258192 	130	儿童保健品
188	162446207 	117	儿童保健品
189	547765283919 	114	儿童保健品
190	557597862155 	100	儿童保健品
191	528696938876 	88	儿童保健品
192	538761974034 	88	儿童保健品
193	557848485298 	86	儿童保健品
194	551346059204 	73	儿童保健品
195	536443607566 	61	儿童保健品
196	41524694771 	57	儿童保健品
197	521991312801 	52	儿童保健品
198	555092128415 	42	儿童保健品
199	555147802882 	41	儿童保健品
200	17434468889 	40	儿童保健品
201	525325025757 	38	儿童保健品
202	543203981119 	38	儿童保健品
203	562655681557 	36	儿童保健品
204	536241201954 	36	儿童保健品
205	537201352567 	36	儿童保健品
206	550652324116 	35	儿童保健品
207	27210652648 	34	儿童保健品
208	558583983792 	34	儿童保健品
209	552722969847 	34	儿童保健品
210	536912954654 	34	儿童保健品
211	550549278682 	34	儿童保健品
212	538461538989 	33	儿童保健品
213	549553108879 	28	儿童保健品
214	559776640488 	27	儿童保健品
215	35849973870 	22	儿童保健品
216	27128564678 	22	儿童保健品
217	542967203940 	22	儿童保健品
218	558539027336 	21	儿童保健品
219	535763727874 	20	儿童保健品
220	552717553481 	20	儿童保健品
221	536379618104 	526	免疫力
222	558845325447 	525	免疫力
223	543009378456 	525	免疫力
224	2225128943 	524	免疫力
225	549494253793 	503	免疫力
226	37605897864 	497	免疫力
227	35275673442 	494	免疫力
228	543159936766 	478	免疫力
229	555204797928 	477	免疫力
230	558243228340 	476	免疫力
231	553415369731 	468	免疫力
232	543160324838 	466	免疫力
233	525552114776 	462	免疫力
234	542247738899 	431	免疫力
235	533874800010 	399	免疫力
236	44617191760 	394	免疫力
237	14626849846 	381	免疫力
238	16433434014 	376	免疫力
239	37373488264 	348	免疫力
240	539689962390 	341	免疫力
241	554947214638 	334	免疫力
242	555551802859 	332	免疫力
243	41380857587 	328	免疫力
244	542952241282 	324	免疫力
245	532704798341 	315	免疫力
246	45306137384 	312	免疫力
247	527718809539 	312	免疫力
248	554945975132 	306	免疫力
249	550464929765 	305	免疫力
250	41622335219 	300	免疫力
251	35596828560 	295	免疫力
252	41102388045 	295	免疫力
253	526421396047 	294	免疫力
254	550887716585 	294	免疫力
255	20124839003 	293	免疫力
256	536110761700 	276	免疫力
257	40767348520 	274	免疫力
258	13050461802 	265	免疫力
259	558657599021 	262	免疫力
260	521791245617 	261	免疫力
261	560552861621 	257	免疫力
262	535748101372 	253	免疫力
263	553003851622 	249	免疫力
264	37977995291 	16	儿童保健品
265	558043423298 	16	儿童保健品
266	559938126162 	15	儿童保健品
267	550361966255 	15	儿童保健品
268	545791824867 	14	儿童保健品
269	557981846569 	14	儿童保健品
270	555048583884 	12	儿童保健品
271	39923512748 	12	儿童保健品
272	548985404315 	11	儿童保健品
273	19816894840 	11	儿童保健品
274	19819766685 	11	儿童保健品
275	561208475389 	10	儿童保健品
276	557250934055 	9	儿童保健品
277	530762580672 	8	儿童保健品
278	562159644228 	8	儿童保健品
279	560623752147 	8	儿童保健品
280	527013561323 	8	儿童保健品
281	557844326464 	8	儿童保健品
282	531672010887 	8	儿童保健品
283	562241515983 	8	儿童保健品
284	551135150738 	8	儿童保健品
285	559025514828 	8	儿童保健品
286	560226460662 	7	儿童保健品
287	539581520790 	7	儿童保健品
288	538843712405 	7	儿童保健品
289	545979781203 	7	儿童保健品
290	559435911527 	7	儿童保健品
291	20767032220 	6	儿童保健品
292	16472635635 	6	儿童保健品
293	542352563627 	6	儿童保健品
294	530080275728 	6	儿童保健品
295	558289566467 	6	儿童保健品
296	555640104131 	6	儿童保健品
297	545756356126 	5	儿童保健品
298	39807392874 	5	儿童保健品
299	35571159771 	5	儿童保健品
300	26204376391 	5	儿童保健品
301	27128400599 	4	儿童保健品
302	45894221948 	4	儿童保健品
303	557011299565 	4	儿童保健品
304	12937733759 	4	儿童保健品
305	551199996706 	4	儿童保健品
306	45641793027 	4	儿童保健品
307	550372347891 	4	儿童保健品
308	559146947076 	245	免疫力
309	22220799889 	243	免疫力
310	560418246388 	242	免疫力
311	537735112110 	240	免疫力
312	2223339641 	239	免疫力
313	15084966235 	236	免疫力
314	539590910483 	235	免疫力
315	44429018622 	232	免疫力
316	14157718656 	229	免疫力
317	43277179122 	220	免疫力
318	555996995860 	218	免疫力
319	560586527643 	216	免疫力
320	41063622129 	215	免疫力
321	559045426723 	214	免疫力
322	534305122078 	212	免疫力
323	561967503866 	203	免疫力
324	535713430907 	202	免疫力
325	43547118014 	201	免疫力
326	556775581759 	198	免疫力
327	556149242297 	193	免疫力
328	536076150410 	192	免疫力
329	556380600653 	185	免疫力
330	42886609953 	185	免疫力
331	37637106606 	182	免疫力
332	16624843771 	174	免疫力
333	17246971724 	172	免疫力
334	12453564115 	170	免疫力
335	21605351958 	169	免疫力
336	542332289619 	165	免疫力
337	541457401625 	160	免疫力
338	35384707858 	160	免疫力
339	559608020677 	158	免疫力
340	16212822814 	157	免疫力
341	544154112184 	157	免疫力
342	535772684743 	156	免疫力
343	35671035522 	154	免疫力
344	553116388937 	153	免疫力
345	18974379049 	151	免疫力
346	548422800991 	150	免疫力
347	39561866905 	150	免疫力
348	534007507526 	150	免疫力
349	530459328820 	150	免疫力
350	531492054661 	147	免疫力
351	44107210841 	147	免疫力
352	546579916075 	146	免疫力
353	41613852890 	146	免疫力
354	21029648273 	144	免疫力
355	16354217656 	143	免疫力
356	553894203487 	143	免疫力
357	540663407504 	142	免疫力
358	41049303368 	140	免疫力
359	42357557432 	138	免疫力
360	555764281279 	138	免疫力
361	558714591058 	136	免疫力
362	540738508398 	136	免疫力
363	549568426708 	136	免疫力
364	36272306105 	134	免疫力
365	558327687020 	134	免疫力
366	538726049816 	133	免疫力
367	520779290636 	133	免疫力
368	533643882554 	132	免疫力
369	549965560692 	132	免疫力
370	37471965050 	130	免疫力
371	10028067292 	129	免疫力
372	536379710513 	128	免疫力
373	530427307953 	128	免疫力
374	557973749113 	126	免疫力
375	35429881950 	126	免疫力
376	553718148534 	125	免疫力
377	43366228076 	123	免疫力
378	14965937784 	122	免疫力
379	14175312418 	119	免疫力
380	535748229398 	118	免疫力
381	542996153633 	118	免疫力
382	551938329072 	116	免疫力
383	526512446223 	114	免疫力
384	532176918420 	111	免疫力
385	543009971256 	111	免疫力
386	14895430305 	111	免疫力
387	525519418360 	109	免疫力
388	40768060340 	109	免疫力
389	35922277831 	108	免疫力
390	43986995867 	108	免疫力
391	537506386102 	108	免疫力
392	523211621588 	107	免疫力
393	544033710708 	1	心脏保健品
394	559831805024 	1	心脏保健品
395	37612285989 	1	心脏保健品
396	540910402569 	1	心脏保健品
397	558790175962 	1	心脏保健品
398	534290281547 	1	心脏保健品
399	540135357079 	1	心脏保健品
400	541285097860 	1	心脏保健品
401	559118449711 	1	心脏保健品
402	44641609599 	1	心脏保健品
403	544743103333 	1	心脏保健品
404	542449992403 	1	心脏保健品
405	541486863526 	1	心脏保健品
406	554208389102 	1	心脏保健品
407	43164828933 	1	心脏保健品
408	14894844753 	1	心脏保健品
409	552229857417 	1	心脏保健品
410	522158877535 	1	心脏保健品
411	544807437700 	1	心脏保健品
412	546308483898 	1	心脏保健品
413	38546427325 	1	心脏保健品
414	537333567100 	1	心脏保健品
415	561979080919 	1	心脏保健品
416	542337233415 	1	心脏保健品
417	560961422086 	1	心脏保健品
418	549792979086 	1	心脏保健品
419	523911858561 	1	心脏保健品
420	547692355745 	1	心脏保健品
421	547685813796 	1	心脏保健品
422	561805550042 	1	心脏保健品
423	526961648250 	1	心脏保健品
424	542171977838 	1	心脏保健品
425	559565377234 	1	心脏保健品
426	558901882652 	1	心脏保健品
427	549534642250 	1	心脏保健品
428	16445418960 	1	心脏保健品
429	521415298796 	1	心脏保健品
430	559874709589 	1	心脏保健品
431	529192401112 	1	心脏保健品
432	18542804028 	1	心脏保健品
433	4461925321 	1	心脏保健品
434	543487547608 	0	心脏保健品
435	529081892952 	0	心脏保健品
436	536223089011 	0	心脏保健品
437	549630042716 	7	三高保健品
438	560625065052 	6	三高保健品
439	520723807782 	6	三高保健品
440	536414199630 	6	三高保健品
441	13713884292 	6	三高保健品
442	542146891939 	6	三高保健品
443	556579407379 	6	三高保健品
444	560172265233 	6	三高保健品
445	542303396004 	5	三高保健品
446	550142077996 	5	三高保健品
447	17445033816 	5	三高保健品
448	548986334391 	5	三高保健品
449	562441504162 	4	三高保健品
450	561938703845 	4	三高保健品
451	543696896843 	4	三高保健品
452	15395646057 	4	三高保健品
453	561136711225 	4	三高保健品
454	544096060222 	4	三高保健品
455	14095446316 	4	三高保健品
456	546791172440 	4	三高保健品
457	553593572222 	3	三高保健品
458	543579799817 	3	三高保健品
459	44148573479 	3	三高保健品
460	541876031467 	3	三高保健品
461	45339275157 	3	三高保健品
462	44886171893 	3	三高保健品
463	38624218424 	3	三高保健品
464	546871307481 	3	三高保健品
465	523365213170 	3	三高保健品
466	525436279746 	3	三高保健品
467	559247477567 	3	三高保健品
468	524784938160 	3	三高保健品
469	558643109147 	2	三高保健品
470	560690606319 	2	三高保健品
471	44781520057 	2	三高保健品
472	557993446278 	2	三高保健品
473	37779272860 	2	三高保健品
474	536565375042 	2	三高保健品
475	547236556064 	2	三高保健品
476	44588384607 	2	三高保健品
477	521352916180 	2	三高保健品
478	534352774944 	2	三高保健品
479	12363991954 	2	三高保健品
480	544897990650 	2	三高保健品
481	555874132633 	107	免疫力
482	524776054344 	107	免疫力
483	541953997678 	107	免疫力
484	538105393565 	106	免疫力
485	42726175915 	106	免疫力
486	536381582421 	105	免疫力
487	35934852546 	104	免疫力
488	532128815779 	103	免疫力
489	520635653896 	103	免疫力
490	542197676106 	103	免疫力
491	547515821967 	102	免疫力
492	521490443566 	101	免疫力
493	531340792837 	101	免疫力
494	37636954957 	100	免疫力
495	4194563068 	100	免疫力
496	557621483559 	100	免疫力
497	42169010353 	100	免疫力
498	548109920929 	99	免疫力
499	540551781754 	98	免疫力
500	529304511423 	98	免疫力
501	529306047989 	97	免疫力
502	541806458555 	97	免疫力
503	555353527146 	96	免疫力
504	38509632300 	93	免疫力
505	531283725631 	93	免疫力
506	44625583340 	92	免疫力
507	539626241852 	92	免疫力
508	521084539539 	92	免疫力
509	41346082905 	92	免疫力
510	24990532236 	90	免疫力
511	524754346232 	89	免疫力
512	13560420589 	88	免疫力
513	18475217393 	88	免疫力
514	534869587591 	88	免疫力
515	523370033481 	87	免疫力
516	561806207447 	87	免疫力
517	553882478334 	86	免疫力
518	529501626725 	86	免疫力
519	43583194841 	85	免疫力
520	527546590568 	84	免疫力
521	544091055717 	84	免疫力
522	558737760586 	83	免疫力
523	550993366175 	83	免疫力
524	560728768437 	4	儿童保健品
525	559165744240 	4	儿童保健品
526	551714225126 	4	儿童保健品
527	549156073768 	3	儿童保健品
528	557516540526 	3	儿童保健品
529	557603617284 	3	儿童保健品
530	18970719594 	3	儿童保健品
531	549782219282 	3	儿童保健品
532	555473614854 	3	儿童保健品
533	560755018432 	3	儿童保健品
534	530740253394 	3	儿童保健品
535	40731639881 	3	儿童保健品
536	520414930763 	3	儿童保健品
537	36513201125 	3	儿童保健品
538	555961225490 	3	儿童保健品
539	557400077270 	3	儿童保健品
540	18588110235 	3	儿童保健品
541	562699717008 	3	儿童保健品
542	553816043260 	3	儿童保健品
543	521474568880 	3	儿童保健品
544	561753717944 	3	儿童保健品
545	547188943189 	3	儿童保健品
546	44125370824 	3	儿童保健品
547	555811537344 	3	儿童保健品
548	538385819214 	3	儿童保健品
549	561235000206 	2	儿童保健品
550	554993550183 	2	儿童保健品
551	530228938835 	2	儿童保健品
552	530182776954 	2	儿童保健品
553	562040447095 	2	儿童保健品
554	559070236693 	2	儿童保健品
555	530397737013 	2	儿童保健品
556	543920390136 	2	儿童保健品
557	554167204914 	2	儿童保健品
558	543509654441 	2	儿童保健品
559	556407971530 	2	儿童保健品
560	560102189869 	2	儿童保健品
561	545276145295 	2	儿童保健品
562	526481500811 	2	儿童保健品
563	539639163365 	2	儿童保健品
564	38344009596 	2	儿童保健品
565	538649107588 	2	儿童保健品
566	557771688174 	2	儿童保健品
567	559908023522 	2	儿童保健品
568	44101231539 	2	三高保健品
569	556284461705 	2	三高保健品
570	531220730665 	2	三高保健品
571	547274614073 	2	三高保健品
572	542335679967 	2	三高保健品
573	520654640233 	1	三高保健品
574	524789721355 	1	三高保健品
575	558854184966 	1	三高保健品
576	554953833996 	1	三高保健品
577	545983813227 	1	三高保健品
578	559167198813 	1	三高保健品
579	9254725543 	1	三高保健品
580	547121545792 	1	三高保健品
581	538072626188 	1	三高保健品
582	561209347407 	1	三高保健品
583	550958883166 	1	三高保健品
584	40905033157 	1	三高保健品
585	547034442821 	1	三高保健品
586	547517265622 	1	三高保健品
587	539336464605 	1	三高保健品
588	556477909656 	1	三高保健品
589	548625570198 	1	三高保健品
590	545954043601 	1	三高保健品
591	562578091722 	1	三高保健品
592	21762867277 	1	三高保健品
593	41519059781 	1	三高保健品
594	522064146737 	1	三高保健品
595	552625968316 	1	三高保健品
596	531888607501 	1	三高保健品
597	16328580517 	1	三高保健品
598	559468587488 	0	三高保健品
599	41249336294 	0	三高保健品
600	38477797549 	0	三高保健品
601	40946312852 	0	三高保健品
602	559058766339 	0	三高保健品
603	558912968083 	0	三高保健品
604	542327229184 	0	三高保健品
605	540452654939 	0	三高保健品
606	536473158672 	0	三高保健品
607	43430142907 	0	三高保健品
608	522209201165 	0	三高保健品
609	562432792483 	0	三高保健品
610	15354566306 	0	三高保健品
611	532178610022 	0	三高保健品
612	524993440238 	82	免疫力
613	532497183885 	82	免疫力
614	556147987916 	82	免疫力
615	556957209631 	81	免疫力
616	542869068033 	81	免疫力
617	561638839076 	81	免疫力
618	520177883568 	80	免疫力
619	37876875889 	80	免疫力
620	25564676465 	80	免疫力
621	549340397904 	79	免疫力
622	40705507585 	77	免疫力
623	558317698953 	77	免疫力
624	19594275540 	76	免疫力
625	551288433980 	75	免疫力
626	523147682130 	75	免疫力
627	561022103116 	75	免疫力
628	536421464640 	74	免疫力
629	42308351023 	73	免疫力
630	39787564354 	73	免疫力
631	525899197165 	73	免疫力
632	554542614569 	72	免疫力
633	521834263597 	72	免疫力
634	24479188127 	72	免疫力
635	539557014467 	72	免疫力
636	16769316817 	72	免疫力
637	43365780112 	70	免疫力
638	522937083660 	70	免疫力
639	13049862429 	69	免疫力
640	37675814532 	68	免疫力
641	547537078229 	68	免疫力
642	12453424459 	68	免疫力
643	17035778431 	68	免疫力
644	554386846294 	67	免疫力
645	45575218142 	67	免疫力
646	44149865279 	67	免疫力
647	543006721434 	66	免疫力
648	529348474070 	66	免疫力
649	552815369096 	65	免疫力
650	537819051295 	65	免疫力
651	15355429637 	65	免疫力
652	545275631196 	65	免疫力
653	559972917608 	64	免疫力
654	554800124393 	63	免疫力
655	18971258089 	63	免疫力
656	521477442321 	2	儿童保健品
657	21864348623 	2	儿童保健品
658	538554881155 	2	儿童保健品
659	541958413058 	1	儿童保健品
660	549741416767 	1	儿童保健品
661	538893816665 	1	儿童保健品
662	534530674573 	1	儿童保健品
663	561613766785 	1	儿童保健品
664	546274050403 	1	儿童保健品
665	557954625594 	1	儿童保健品
666	555110653671 	1	儿童保健品
667	539739407886 	1	儿童保健品
668	560596100518 	1	儿童保健品
669	17639839917 	1	儿童保健品
670	554992370545 	1	儿童保健品
671	549749575726 	1	儿童保健品
672	549240480131 	1	儿童保健品
673	556262602016 	1	儿童保健品
674	541298551205 	1	儿童保健品
675	557607364628 	1	儿童保健品
676	41601363522 	1	儿童保健品
677	558149700394 	1	儿童保健品
678	544685995138 	1	儿童保健品
679	559315850626 	1	儿童保健品
680	556440146438 	1	儿童保健品
681	539630667901 	1	儿童保健品
682	553261948386 	1	儿童保健品
683	558635625773 	1	儿童保健品
684	559692712840 	1	儿童保健品
685	560396536106 	1	儿童保健品
686	521713790128 	1	儿童保健品
687	19696740253 	1	儿童保健品
688	537522759692 	1	儿童保健品
689	560231783809 	1	儿童保健品
690	550518501416 	1	儿童保健品
691	562009147897 	1	儿童保健品
692	558961112114 	1	儿童保健品
693	545936636838 	1	儿童保健品
694	542952066053 	1	儿童保健品
695	557659139523 	1	儿童保健品
696	556458649686 	1	儿童保健品
697	535558047592 	1	儿童保健品
698	552877481441 	1	儿童保健品
699	555776375016 	1	儿童保健品
700	552691615903 	0	三高保健品
701	562533929701 	0	三高保健品
702	9877822571 	0	三高保健品
703	521071497883 	0	三高保健品
704	551178092629 	0	三高保健品
705	44065643250 	0	三高保健品
706	555350174366 	0	三高保健品
707	45646566750 	0	三高保健品
708	45590996343 	0	三高保健品
709	553968154778 	0	三高保健品
710	560695838086 	0	三高保健品
711	542193839537 	0	三高保健品
712	548417635008 	0	三高保健品
713	561470756311 	0	三高保健品
714	542510286230 	0	三高保健品
715	551618592352 	0	三高保健品
716	551241456716 	0	三高保健品
717	558994482914 	0	三高保健品
718	536075954544 	0	三高保健品
719	562277587460 	63	免疫力
720	539845724887 	62	免疫力
721	544402068789 	62	免疫力
722	536813610219 	62	免疫力
723	560378482053 	0	三高保健品
724	45715194963 	0	三高保健品
725	550207677269 	0	三高保健品
726	560665573814 	0	三高保健品
727	13524961683 	0	三高保健品
728	521456955379 	0	三高保健品
729	553942733663 	0	三高保健品
730	35126645952 	0	三高保健品
731	44504511373 	0	三高保健品
732	15249612468 	0	三高保健品
733	556737437911 	0	三高保健品
734	560761678065 	0	三高保健品
735	45820974583 	0	三高保健品
736	19638053115 	62	免疫力
737	43810427434 	62	免疫力
738	42298718971 	61	免疫力
739	38899168214 	61	免疫力
740	44182819285 	61	免疫力
741	557824558075 	0	三高保健品
742	559230347370 	0	三高保健品
743	554890512036 	0	三高保健品
744	540959856605 	0	三高保健品
745	538204717198 	0	三高保健品
746	542695680680 	0	三高保健品
747	532882141551 	0	三高保健品
748	12881547159 	0	三高保健品
749	534776566573 	0	三高保健品
750	552585456032 	0	三高保健品
751	560214785575 	0	三高保健品
752	560770590729 	0	三高保健品
753	544704445745 	61	免疫力
754	16495376402 	61	免疫力
755	535301167071 	61	免疫力
756	535451491712 	60	免疫力
757	549099324520 	60	免疫力
758	538463069913 	59	免疫力
759	548592850508 	59	免疫力
760	552857333129 	58	免疫力
761	44401301932 	58	免疫力
762	9302587797 	57	免疫力
763	529189123531 	57	免疫力
764	527735084256 	57	免疫力
765	555107356253 	57	免疫力
766	523018463868 	57	免疫力
767	544203707463 	55	免疫力
768	38181185272 	54	免疫力
769	4118873964 	54	免疫力
770	531152991191 	54	免疫力
771	41372824401 	53	免疫力
772	550885144467 	53	免疫力
773	557639739149 	53	免疫力
774	20603160874 	53	免疫力
775	37344549477 	52	免疫力
776	41294237648 	52	免疫力
777	522568446730 	51	免疫力
778	20788479334 	51	免疫力
779	537058631979 	51	免疫力
780	520343417647 	51	免疫力
781	531746487628 	51	免疫力
782	559192457436 	51	免疫力
783	15975230999 	51	免疫力
784	14192740355 	49	免疫力
785	541309254161 	49	免疫力
786	38539499613 	0	三高保健品
787	521780051747 	0	三高保健品
788	562994663406 	0	三高保健品
789	534614964940 	0	三高保健品
790	537906332890 	0	三高保健品
791	532894667026 	0	三高保健品
792	542876040463 	0	三高保健品
793	548446877869 	0	三高保健品
794	560387281480 	0	三高保健品
795	556511793523 	0	三高保健品
796	543401896645 	0	三高保健品
797	546449801592 	0	三高保健品
798	41729762606 	0	三高保健品
799	562394042481 	0	三高保健品
800	12857652658 	0	三高保健品
801	534810153584 	0	三高保健品
802	549792941050 	0	三高保健品
803	559379471023 	0	三高保健品
804	531534288850 	0	三高保健品
805	535679105144 	0	三高保健品
806	558432677670 	0	三高保健品
807	19810830605 	0	三高保健品
808	559419994813 	0	三高保健品
809	561073501840 	0	三高保健品
810	19899934051 	0	三高保健品
811	561223255709 	0	三高保健品
812	562350729954 	0	三高保健品
813	557847916143 	0	三高保健品
814	562436409072 	0	三高保健品
815	525322519980 	0	三高保健品
816	563112543093 	0	三高保健品
817	539332793422 	0	三高保健品
818	543896242030 	0	三高保健品
819	560107993929 	0	三高保健品
820	542991853629 	0	三高保健品
821	526372251488 	0	三高保健品
822	522043130590 	0	三高保健品
823	555129397681 	0	三高保健品
824	551257132980 	0	三高保健品
825	531116190894 	0	三高保健品
826	15012022133 	0	三高保健品
827	536816610108 	0	三高保健品
828	520056000752 	0	三高保健品
829	529782338617 	0	三高保健品
830	559826172768 	0	心脏保健品
831	558046599669 	0	心脏保健品
832	557985098016 	0	心脏保健品
833	556046382149 	0	心脏保健品
834	44376175042 	0	心脏保健品
835	562874658573 	0	心脏保健品
836	551617855665 	0	心脏保健品
837	43795240090 	0	心脏保健品
838	527443718432 	0	心脏保健品
839	562113470566 	0	心脏保健品
840	558050787625 	0	心脏保健品
841	558050863524 	0	心脏保健品
842	557988862398 	0	心脏保健品
843	545204688181 	0	心脏保健品
844	557988310255 	0	心脏保健品
845	558049712000 	0	心脏保健品
846	553932531198 	0	心脏保健品
847	553886422667 	0	心脏保健品
848	553886210989 	0	心脏保健品
849	548171042818 	1	儿童保健品
850	553782548189 	0	心脏保健品
851	553781556522 	0	心脏保健品
852	535836593902 	0	心脏保健品
853	560861432458 	0	心脏保健品
854	537046412406 	0	心脏保健品
855	561361471645 	0	心脏保健品
856	45817087119 	0	心脏保健品
857	548054820270 	0	心脏保健品
858	540133745348 	0	心脏保健品
859	526301913633 	0	心脏保健品
860	551876621352 	0	心脏保健品
861	43422158460 	0	心脏保健品
862	547284797296 	0	心脏保健品
863	560502269075 	0	心脏保健品
864	547333971383 	0	心脏保健品
865	561329097383 	1	儿童保健品
866	532073092662 	1	儿童保健品
867	537636321843 	1	儿童保健品
868	548151817976 	0	儿童保健品
869	558685706228 	0	儿童保健品
870	536686644198 	0	儿童保健品
